IN,Kumaun University,http://www.kumaununiversity.org/
IN,Kurukshetra University,http://www.kukinfo.com/
IN,Kuvempu University,http://www.kuvempu.ac.in/
IN,Lakshmibai National Institute of Physical Education,http://www.lnipe.edu/
IN,Lalit Narayan Mithila University,http://lnmu.bih.nic.in/
IN, L.D.College of Engineering,http://www.ldceahd.org/
IN,Madhya Pradesh Bhoj (Open) University,http://www.mpbou.org/
IN,Madurai Kamaraj University,http://www.mkuhyd.com/
IN,Magadh University,http://www.magadhuniversity.org/
IN,"Maharaja Ganga Singh University, Bikaner",http://www.mgsubikaner.ac.in/
IN,Maharaja Sayajirao University of Baroda,http://www.msubaroda.ac.in/
IN,"Maharishi Dayanand University, Rohtak (Haryana )",http://www.mdurohtak.com/
IN,Maharshi Dayanand Sarswati University Ajmer,http://www.mdsuajmer.ac.in/
IN,Mahatma Gandhi Chitrakut Gramoday University,http://www.ruraluniversity-chitrakoot.org/
IN,Mahatma Gandhi Kashi Vidyapith ,http://www.mgkvp.ac.in/
IN,"Mahatma Gandhi University, Kerala",http://www.mgu.ac.in/
IN,Mahatma Gandhi University Meghalaya ,http://www.mgu.edu.in/
IN,Mahatma Jyotiba Phule Rohilkhand University Bareilly ,http://www.mjpru.ac.in/
IN,Mahatma Phule Agricultural University,http://mpkv.mah.nic.in/
IN,Makanlal Chutur Vedi University,http://www.mcu.ac.in/
IN,Makhanlal Chaturvedi National University of Journalism and Communication,http://www.mcu.ac.in/
IN,Mangalore University,http://www.mangaloreuniversity.ac.in/
IN,Manipal University,http://www.manipal.edu/
IN,Manipur University,http://www.manipur.nic.in/maniuniversity.htm
IN,Manonmaniam Sundaranar University,http://www.tnuniv.ac.in/msu/
IN,Mar Athanasios College for Advanced Studies,http://www.macfast.org/
IN,Marathwada Agricultural University,http://mkv2.mah.nic.in/
IN,Mohan Lal Sukhadia University,http://www.mlsu.ac.in/
IN,Mother Teresa Women's University,http://www.tnuniv.ac.in/mteresa/
IN,Motilal Nehru National Institute Of Technology,http://www.mnnit.ac.in/
IN,Moulana Azad national Urdu University,http://www.manuu.ac.in/
IN,Nagaland University,http://www.nagauniv.org.in/
IN,Nagpur University,http://www.nagpur-university.com/
IN,Nalanda Open University,http://www.nalandaopenuniversity.info/
IN,Narendra Deva University of Agriculture and Technology,http://www.nduat.nic.in/
IN,Narsee Monjee Institute of Management Studies,http://www.nmims.edu/
IN,National Dairy Research Institute,http://ndri.nic.in/
IN,National Institute of Industrial Engineering,http://www.nitie.edu/
IN,National Institute of Mental Health and Neuro Sciences,http://www.nimhans.kar.nic.in/
IN,"National Institute of Technology, Calicut",http://www.nitc.ac.in/
IN,"National Institute of Technology, Durgapur",http://www.nitdgp.ac.in/
IN,"National Institute of Technology, Jamshedpur",http://www.nitjsr.ac.in/
IN,National Institute of Technology Kurukshetra,http://www.nitkkr.net/
IN,"National Institute of Technology, Rourkela",http://www.nitrkl.ac.in/
IN,"National Institute of Technology, Trichy",http://www.nitt.edu/
IN,"National Institute of Technology, Warangal",http://www.nitw.ernet.in/
IN,National Law School of India University,http://www.nls.ac.in/
IN,"National Museum Institute of History of Art, Conservation and Museology",http://www.nationalmuseumindia.org/nmi/index.htm
IN,National Sanskrit University,http://www.sanskrit.nic.in/
IN,Netaji Subhas Inst of Technology,http://www.nsit.ac.in/
IN,Nirma University,http://www.nirmauni.ac.in/
